"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Measles","All cases","Age-specific rate","N/1000000","2002-04","UK","United Kingdom",2,"1-4",2.507192950
"Measles","All cases","Age-specific rate","N/1000000","2002-04","UK","United Kingdom",3,"5-9",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2002-04","UK","United Kingdom",4,"10-14",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2002-04","UK","United Kingdom",5,"15-19",0.269416650
"Measles","All cases","Age-specific rate","N/1000000","2002-04","UK","United Kingdom",6,"20-29",0.401416570
"Measles","All cases","Age-specific rate","N/1000000","2002-04","UK","United Kingdom",7,"30+",0.027039550
"Measles","All cases","Age-specific rate","N/1000000","2002-05","UK","United Kingdom",1,"<1",4.530154970
"Measles","All cases","Age-specific rate","N/1000000","2002-05","UK","United Kingdom",2,"1-4",6.088897180
"Measles","All cases","Age-specific rate","N/1000000","2002-05","UK","United Kingdom",3,"5-9",2.151859400
"Measles","All cases","Age-specific rate","N/1000000","2002-05","UK","United Kingdom",4,"10-14",1.025761740
"Measles","All cases","Age-specific rate","N/1000000","2002-05","UK","United Kingdom",5,"15-19",0.269416650
"Measles","All cases","Age-specific rate","N/1000000","2002-05","UK","United Kingdom",6,"20-29",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2002-05","UK","United Kingdom",7,"30+",0.081118660
"Measles","All cases","Age-specific rate","N/1000000","2002-06","UK","United Kingdom",1,"<1",1.510051650
"Measles","All cases","Age-specific rate","N/1000000","2002-06","UK","United Kingdom",2,"1-4",0.716340840
"Measles","All cases","Age-specific rate","N/1000000","2002-06","UK","United Kingdom",3,"5-9",0.537964850
"Measles","All cases","Age-specific rate","N/1000000","2002-06","UK","United Kingdom",4,"10-14",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2002-06","UK","United Kingdom",5,"15-19",0.538833310
"Measles","All cases","Age-specific rate","N/1000000","2002-06","UK","United Kingdom",6,"20-29",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2002-06","UK","United Kingdom",7,"30+",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2002-07","UK","United Kingdom",1,"<1",1.510051650
"Measles","All cases","Age-specific rate","N/1000000","2002-07","UK","United Kingdom",2,"1-4",1.074511260
"Measles","All cases","Age-specific rate","N/1000000","2002-07","UK","United Kingdom",3,"5-9",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2002-07","UK","United Kingdom",4,"10-14",0.256440430
"Measles","All cases","Age-specific rate","N/1000000","2002-07","UK","United Kingdom",5,"15-19",0.808249960
"Measles","All cases","Age-specific rate","N/1000000","2002-07","UK","United Kingdom",6,"20-29",0.267611040
"Measles","All cases","Age-specific rate","N/1000000","2002-07","UK","United Kingdom",7,"30+",0.081118660
"Measles","All cases","Age-specific rate","N/1000000","2002-08","UK","United Kingdom",1,"<1",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2002-08","UK","United Kingdom",2,"1-4",0.358170420
"Measles","All cases","Age-specific rate","N/1000000","2002-08","UK","United Kingdom",3,"5-9",0.268982420
"Measles","All cases","Age-specific rate","N/1000000","2002-08","UK","United Kingdom",4,"10-14",0.256440430
"Measles","All cases","Age-specific rate","N/1000000","2002-08","UK","United Kingdom",5,"15-19",0.269416650
"Measles","All cases","Age-specific rate","N/1000000","2002-08","UK","United Kingdom",6,"20-29",0.133805520
"Measles","All cases","Age-specific rate","N/1000000","2002-08","UK","United Kingdom",7,"30+",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2002-09","UK","United Kingdom",1,"<1",1.510051650
"Measles","All cases","Age-specific rate","N/1000000","2002-09","UK","United Kingdom",2,"1-4",1.074511260
"Measles","All cases","Age-specific rate","N/1000000","2002-09","UK","United Kingdom",3,"5-9",2.151859400
"Measles","All cases","Age-specific rate","N/1000000","2002-09","UK","United Kingdom",4,"10-14",1.025761740
"Measles","All cases","Age-specific rate","N/1000000","2002-09","UK","United Kingdom",5,"15-19",0.269416650
"Measles","All cases","Age-specific rate","N/1000000","2002-09","UK","United Kingdom",6,"20-29",0.267611040
"Measles","All cases","Age-specific rate","N/1000000","2002-09","UK","United Kingdom",7,"30+",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2002-10","UK","United Kingdom",1,"<1",10.570361610
"Measles","All cases","Age-specific rate","N/1000000","2002-10","UK","United Kingdom",2,"1-4",4.656215490
"Measles","All cases","Age-specific rate","N/1000000","2002-10","UK","United Kingdom",3,"5-9",1.344912130
"Measles","All cases","Age-specific rate","N/1000000","2002-10","UK","United Kingdom",4,"10-14",2.051523490
"Measles","All cases","Age-specific rate","N/1000000","2002-10","UK","United Kingdom",5,"15-19",0.269416650
"Measles","All cases","Age-specific rate","N/1000000","2002-10","UK","United Kingdom",6,"20-29",0.401416570
"Measles","All cases","Age-specific rate","N/1000000","2002-10","UK","United Kingdom",7,"30+",0.054079110
"Measles","All cases","Age-specific rate","N/1000000","2002-11","UK","United Kingdom",1,"<1",4.530154970
"Measles","All cases","Age-specific rate","N/1000000","2002-11","UK","United Kingdom",2,"1-4",5.014385910
"Measles","All cases","Age-specific rate","N/1000000","2002-11","UK","United Kingdom",3,"5-9",0.537964850
"Measles","All cases","Age-specific rate","N/1000000","2002-11","UK","United Kingdom",4,"10-14",1.282202180
"Measles","All cases","Age-specific rate","N/1000000","2002-11","UK","United Kingdom",5,"15-19",0.269416650
"Measles","All cases","Age-specific rate","N/1000000","2002-11","UK","United Kingdom",6,"20-29",0.267611040
"Measles","All cases","Age-specific rate","N/1000000","2002-11","UK","United Kingdom",7,"30+",0.054079110
"Measles","All cases","Age-specific rate","N/1000000","2002-12","UK","United Kingdom",1,"<1",1.510051650
"Measles","All cases","Age-specific rate","N/1000000","2002-12","UK","United Kingdom",2,"1-4",1.074511260
"Measles","All cases","Age-specific rate","N/1000000","2002-12","UK","United Kingdom",3,"5-9",2.151859400
"Measles","All cases","Age-specific rate","N/1000000","2002-12","UK","United Kingdom",4,"10-14",0.769321310
"Measles","All cases","Age-specific rate","N/1000000","2002-12","UK","United Kingdom",5,"15-19",0.269416650
"Measles","All cases","Age-specific rate","N/1000000","2002-12","UK","United Kingdom",6,"20-29",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2002-12","UK","United Kingdom",7,"30+",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2003-01","UK","United Kingdom",1,"<1",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2003-01","UK","United Kingdom",2,"1-4",3.644855480
"Measles","All cases","Age-specific rate","N/1000000","2003-01","UK","United Kingdom",3,"5-9",1.626176230
"Measles","All cases","Age-specific rate","N/1000000","2003-01","UK","United Kingdom",4,"10-14",1.281312060
"Measles","All cases","Age-specific rate","N/1000000","2003-01","UK","United Kingdom",5,"15-19",0.528491220
"Measles","All cases","Age-specific rate","N/1000000","2003-01","UK","United Kingdom",6,"20-29",0.671041580
"Measles","All cases","Age-specific rate","N/1000000","2003-01","UK","United Kingdom",7,"30+",0.053677430
"Measles","All cases","Age-specific rate","N/1000000","2003-02","UK","United Kingdom",1,"<1",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2003-02","UK","United Kingdom",2,"1-4",6.925225420
"Measles","All cases","Age-specific rate","N/1000000","2003-02","UK","United Kingdom",3,"5-9",3.252352460
"Measles","All cases","Age-specific rate","N/1000000","2003-02","UK","United Kingdom",4,"10-14",1.537574470
"Measles","All cases","Age-specific rate","N/1000000","2003-02","UK","United Kingdom",5,"15-19",0.264245610
"Measles","All cases","Age-specific rate","N/1000000","2003-02","UK","United Kingdom",6,"20-29",0.671041580
"Measles","All cases","Age-specific rate","N/1000000","2003-02","UK","United Kingdom",7,"30+",0.053677430
"Measles","All cases","Age-specific rate","N/1000000","2003-03","UK","United Kingdom",1,"<1",17.887807670
"Measles","All cases","Age-specific rate","N/1000000","2003-03","UK","United Kingdom",2,"1-4",9.476624260
"Measles","All cases","Age-specific rate","N/1000000","2003-03","UK","United Kingdom",3,"5-9",4.607499320
"Measles","All cases","Age-specific rate","N/1000000","2003-03","UK","United Kingdom",4,"10-14",2.306361710
"Measles","All cases","Age-specific rate","N/1000000","2003-03","UK","United Kingdom",5,"15-19",1.056982450
"Measles","All cases","Age-specific rate","N/1000000","2003-03","UK","United Kingdom",6,"20-29",0.939458220
"Measles","All cases","Age-specific rate","N/1000000","2003-03","UK","United Kingdom",7,"30+",0.214709730
"Measles","All cases","Age-specific rate","N/1000000","2003-04","UK","United Kingdom",1,"<1",2.981301270
"Measles","All cases","Age-specific rate","N/1000000","2003-04","UK","United Kingdom",2,"1-4",3.280369930
"Measles","All cases","Age-specific rate","N/1000000","2003-04","UK","United Kingdom",3,"5-9",2.710293720
"Measles","All cases","Age-specific rate","N/1000000","2003-04","UK","United Kingdom",4,"10-14",0.768787230
"Measles","All cases","Age-specific rate","N/1000000","2003-04","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2003-04","UK","United Kingdom",6,"20-29",0.805249900
"Measles","All cases","Age-specific rate","N/1000000","2003-04","UK","United Kingdom",7,"30+",0.107354860
"Measles","All cases","Age-specific rate","N/1000000","2003-05","UK","United Kingdom",1,"<1",8.943903830
"Measles","All cases","Age-specific rate","N/1000000","2003-05","UK","United Kingdom",2,"1-4",7.289710970
"Measles","All cases","Age-specific rate","N/1000000","2003-05","UK","United Kingdom",3,"5-9",7.046763670
"Measles","All cases","Age-specific rate","N/1000000","2003-05","UK","United Kingdom",4,"10-14",1.281312060
"Measles","All cases","Age-specific rate","N/1000000","2003-05","UK","United Kingdom",5,"15-19",1.321228060
"Measles","All cases","Age-specific rate","N/1000000","2003-05","UK","United Kingdom",6,"20-29",0.671041580
"Measles","All cases","Age-specific rate","N/1000000","2003-05","UK","United Kingdom",7,"30+",0.161032300
"Measles","All cases","Age-specific rate","N/1000000","2003-06","UK","United Kingdom",1,"<1",2.981301270
"Measles","All cases","Age-specific rate","N/1000000","2003-06","UK","United Kingdom",2,"1-4",6.560739870
"Measles","All cases","Age-specific rate","N/1000000","2003-06","UK","United Kingdom",3,"5-9",2.439264350
"Measles","All cases","Age-specific rate","N/1000000","2003-06","UK","United Kingdom",4,"10-14",0.512524820
"Measles","All cases","Age-specific rate","N/1000000","2003-06","UK","United Kingdom",5,"15-19",0.528491220
"Measles","All cases","Age-specific rate","N/1000000","2003-06","UK","United Kingdom",6,"20-29",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2003-06","UK","United Kingdom",7,"30+",0.080516150
"Measles","All cases","Age-specific rate","N/1000000","2003-07","UK","United Kingdom",1,"<1",4.471951910
"Measles","All cases","Age-specific rate","N/1000000","2003-07","UK","United Kingdom",2,"1-4",1.093456640
"Measles","All cases","Age-specific rate","N/1000000","2003-07","UK","United Kingdom",3,"5-9",1.084117480
"Measles","All cases","Age-specific rate","N/1000000","2003-07","UK","United Kingdom",4,"10-14",1.793836880
"Measles","All cases","Age-specific rate","N/1000000","2003-07","UK","United Kingdom",5,"15-19",0.792736830
"Measles","All cases","Age-specific rate","N/1000000","2003-07","UK","United Kingdom",6,"20-29",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2003-07","UK","United Kingdom",7,"30+",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2003-08","UK","United Kingdom",1,"<1",4.471951910
"Measles","All cases","Age-specific rate","N/1000000","2003-08","UK","United Kingdom",2,"1-4",3.280369930
"Measles","All cases","Age-specific rate","N/1000000","2003-08","UK","United Kingdom",3,"5-9",1.897205600
"Measles","All cases","Age-specific rate","N/1000000","2003-08","UK","United Kingdom",4,"10-14",1.537574470
"Measles","All cases","Age-specific rate","N/1000000","2003-08","UK","United Kingdom",5,"15-19",0.792736830
"Measles","All cases","Age-specific rate","N/1000000","2003-08","UK","United Kingdom",6,"20-29",0.536833270
"Measles","All cases","Age-specific rate","N/1000000","2003-08","UK","United Kingdom",7,"30+",0.026838710
"Measles","All cases","Age-specific rate","N/1000000","2003-09","UK","United Kingdom",1,"<1",4.471951910
"Measles","All cases","Age-specific rate","N/1000000","2003-09","UK","United Kingdom",2,"1-4",4.009341030
"Measles","All cases","Age-specific rate","N/1000000","2003-09","UK","United Kingdom",3,"5-9",1.084117480
"Measles","All cases","Age-specific rate","N/1000000","2003-09","UK","United Kingdom",4,"10-14",1.025049650
"Measles","All cases","Age-specific rate","N/1000000","2003-09","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2003-09","UK","United Kingdom",6,"20-29",0.268416630
"Measles","All cases","Age-specific rate","N/1000000","2003-09","UK","United Kingdom",7,"30+",0.053677430
"Measles","All cases","Age-specific rate","N/1000000","2003-10","UK","United Kingdom",1,"<1",4.471951910
"Measles","All cases","Age-specific rate","N/1000000","2003-10","UK","United Kingdom",2,"1-4",4.009341030
"Measles","All cases","Age-specific rate","N/1000000","2003-10","UK","United Kingdom",3,"5-9",1.355146860
"Measles","All cases","Age-specific rate","N/1000000","2003-10","UK","United Kingdom",4,"10-14",0.512524820
"Measles","All cases","Age-specific rate","N/1000000","2003-10","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2003-10","UK","United Kingdom",6,"20-29",0.402624950
"Measles","All cases","Age-specific rate","N/1000000","2003-10","UK","United Kingdom",7,"30+",0.026838710
"Measles","All cases","Age-specific rate","N/1000000","2003-11","UK","United Kingdom",1,"<1",2.981301270
"Measles","All cases","Age-specific rate","N/1000000","2003-11","UK","United Kingdom",2,"1-4",3.280369930
"Measles","All cases","Age-specific rate","N/1000000","2003-11","UK","United Kingdom",3,"5-9",3.794411210
"Measles","All cases","Age-specific rate","N/1000000","2003-11","UK","United Kingdom",4,"10-14",0.256262410
"Measles","All cases","Age-specific rate","N/1000000","2003-11","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2003-11","UK","United Kingdom",6,"20-29",0.402624950
"Measles","All cases","Age-specific rate","N/1000000","2003-11","UK","United Kingdom",7,"30+",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2003-12","UK","United Kingdom",1,"<1",5.962602550
"Measles","All cases","Age-specific rate","N/1000000","2003-12","UK","United Kingdom",2,"1-4",2.915884380
"Measles","All cases","Age-specific rate","N/1000000","2003-12","UK","United Kingdom",3,"5-9",0.542058740
"Measles","All cases","Age-specific rate","N/1000000","2003-12","UK","United Kingdom",4,"10-14",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2003-12","UK","United Kingdom",5,"15-19",0.000000000
"Measles","All cases","Age-specific rate","N/1000000","2003-12","UK","United Kingdom",6,"20-29",0.134208310
"Measles","All cases","Age-specific rate","N/1000000","2003-12","UK","United Kingdom",7,"30+",0.107354860
"Measles","All cases","Age-specific rate","N/1000000","2004-01","UK","United Kingdom",1,"<1",4.334120210
